Algorithm,Seed,Round,Accuracy,F1_Score,AUC,MAE
SCAFFOLD,2,28,49.501138569846376,0.46639295003948966,0.5088209589898077,0.25899813311137776
SCAFFOLD,2,29,49.635955813892714,0.4701467703452666,0.5070830152460568,0.25717431527558554
SCAFFOLD,2,30,51.72984129885647,0.496520819691665,0.5344532619765011,0.24335543174058324
SCAFFOLD,2,31,53.5090596915508,0.5194835831924468,0.5455069947554004,0.23314020652675335
SCAFFOLD,2,32,53.73148683891786,0.521538758689708,0.5552257419205828,0.233726337822776
SCAFFOLD,2,33,55.0909914519878,0.5369075160181795,0.5681979196961284,0.23051917681995354
SCAFFOLD,2,34,56.665692621175936,0.5470469855322306,0.5793786238439723,0.22555021225121613
SCAFFOLD,2,35,58.447398082176484,0.5572627975008476,0.5993850652289711,0.2123451589465708
SCAFFOLD,2,36,58.946268683632304,0.5619878575976699,0.6046312515823865,0.2143685094163083
SCAFFOLD,2,37,60.79654158186878,0.5911968307340688,0.618207417907109,0.20135887929504245
SCAFFOLD,2,38,61.85771400619858,0.5971529174087019,0.6370184341100552,0.1920641992500291
SCAFFOLD,2,39,63.24375731189478,0.6053570048501243,0.6425530369045253,0.18754159971763731
SCAFFOLD,2,40,63.852151260871224,0.6252915976664286,0.6513092637432314,0.18742958696641482
SCAFFOLD,2,41,65.71698630371252,0.6303257448244972,0.6748101276058549,0.1754279789421131
SCAFFOLD,2,42,66.69119582239824,0.634348561126131,0.6794888042138537,0.17618501238455603
SCAFFOLD,2,43,67.37507690649498,0.658626502586894,0.6858867481853724,0.16440327653467618
SCAFFOLD,2,44,68.80893993267796,0.674016925879927,0.7029758365229547,0.1652023371847786
SCAFFOLD,2,45,68.66011734260233,0.6629913483932115,0.7045058065851791,0.16525528920015384
SCAFFOLD,2,46,69.6890323397217,0.6686585792907304,0.7110536450616447,0.1591389991129915
SCAFFOLD,2,47,70.66510002714938,0.688742219961189,0.7170355432735132,0.15217834892485238
SCAFFOLD,2,48,72.74885635947334,0.7009766243275615,0.7404836059031213,0.1420940055769168
SCAFFOLD,2,49,72.80815460798624,0.7075109457513511,0.7386398955986135,0.1406701409729184
SCAFFOLD,2,50,74.22093213896382,0.7186019500426599,0.7539038785658291,0.13568738075557868
SCAFFOLD,2,51,74.50612280307207,0.7120014816553597,0.7569995267959392,0.12978771510781456
SCAFFOLD,2,52,75.58446348531001,0.7388154509955475,0.7712891318194277,0.12265158144868506
SCAFFOLD,2,53,76.27002843845862,0.7451616136916677,0.7734640809113749,0.12090012759789265
SCAFFOLD,2,54,76.9823692197795,0.7377035105166383,0.7852292830226597,0.1153446051818059
SCAFFOLD,2,55,77.05975373559116,0.7533874591789353,0.7835303076252138,0.11575483889780003
SCAFFOLD,2,56,77.71176021193772,0.7528944554662313,0.7902063856619022,0.12066201455084945
SCAFFOLD,2,57,78.66831905151234,0.7591240411762925,0.7983517081606855,0.1155358362719725
SCAFFOLD,2,58,78.8234632316195,0.7593427758650547,0.8036427236781689,0.1113257050064328
SCAFFOLD,2,59,79.6572515522298,0.7744083828542607,0.812586343784532,0.10675537511332969
SCAFFOLD,2,60,79.89509997013555,0.7698206868054767,0.8126786223650039,0.10768940918883305
SCAFFOLD,2,61,80.1265435322805,0.7796342219015955,0.821112884483638,0.10748104022983393
SCAFFOLD,2,62,81.04816453073204,0.7777147395101703,0.8278070665807505,0.10102542355583928
SCAFFOLD,2,63,81.77701632001704,0.7844581899032379,0.8284089872681195,0.0919462795745594
SCAFFOLD,2,64,81.99355729260606,0.7856679136091657,0.831812337149547,0.09473118648404859
SCAFFOLD,2,65,82.41600298032968,0.7905289261348315,0.8433300277216494,0.09328834811542602
SCAFFOLD,2,66,82.47742357607048,0.7915366938715351,0.8376667642853887,0.09492653882106969
SCAFFOLD,2,67,82.05363100826115,0.7898163831652072,0.8329357702200035,0.09810084697868224
SCAFFOLD,2,68,83.79954644477685,0.8139091316552461,0.8530837465473979,0.08451640940827414
SCAFFOLD,2,69,83.27657465199707,0.8057274070174534,0.8512669123868701,0.08376076611040284
SCAFFOLD,2,70,83.94371795890241,0.8125777703306478,0.8534251159069416,0.08127285166185615
SCAFFOLD,2,71,83.42680792606816,0.7982845376546598,0.8527533771964395,0.08711491744275503
SCAFFOLD,2,72,83.98659421117424,0.8155429984006493,0.8520501074664342,0.08243336502866029
SCAFFOLD,2,73,84.01638380323058,0.8059971969208855,0.8566300642645233,0.08527825949868038
SCAFFOLD,2,74,84.12994807017465,0.8097280272631265,0.857730915068633,0.08299093535293191
SCAFFOLD,2,75,84.61144829504858,0.8106162736250735,0.8597083569623225,0.08150992990761234
SCAFFOLD,2,76,84.11274681966638,0.8179945802802103,0.8520070789495481,0.08419591737052035
SCAFFOLD,2,77,85.29298336705158,0.8280606196175132,0.8661894778061331,0.07930633229016529
SCAFFOLD,2,78,84.83277839766335,0.8117920873519178,0.8611893713259225,0.08478871427635198
SCAFFOLD,2,79,85.94947060724762,0.829410297905394,0.8753622641468873,0.0725195737653024
SCAFFOLD,2,80,85.32903139109399,0.8231145353262578,0.8676888410856368,0.07691047275125137
SCAFFOLD,2,81,85.40909634651992,0.823869539836783,0.8649603882529463,0.0795666444307638
SCAFFOLD,2,82,86.68982796527418,0.8376345656665042,0.8835806028788112,0.06961321082366317
SCAFFOLD,2,83,85.66975674334401,0.8198763069649799,0.8671002169290206,0.07675578033863889
SCAFFOLD,2,84,86.25892586133715,0.8423601889643816,0.8773782746398019,0.07179889322685139
SCAFFOLD,2,85,86.25060163219209,0.8264670402560952,0.8776702750340852,0.0757490995879186
SCAFFOLD,2,86,85.84981376086651,0.8376069824648817,0.8697641808651568,0.07101270056560322
SCAFFOLD,2,87,86.84429642262461,0.8406812620786852,0.8871331454206155,0.06984460823014299
SCAFFOLD,2,88,86.909082535036,0.851060041837081,0.8882877220705303,0.07520000256895444
SCAFFOLD,2,89,86.80249641612298,0.8453844207042621,0.8861974623664048,0.07238481690662203
SCAFFOLD,2,90,85.23277674129135,0.8243105926374314,0.8642751215637267,0.08032346180782096
SCAFFOLD,2,91,86.80802973946396,0.8311260912113357,0.8840519983548831,0.07202125380411052
SCAFFOLD,2,92,87.11391647052295,0.8412484400664518,0.8903873636196387,0.06658737961168967
SCAFFOLD,2,93,87.38783107288064,0.8423401531841053,0.8928577420155948,0.06739369976362183
SCAFFOLD,2,94,86.6644744691226,0.8402726900846248,0.8852474579979719,0.07630210098200588
SCAFFOLD,2,95,87.00348311441348,0.8472147315504167,0.8853231733996968,0.06911331064825192
SCAFFOLD,2,96,87.15302644779031,0.8414746657353405,0.8822358572089082,0.0653294292757473
SCAFFOLD,2,97,87.31701756760823,0.8393216427463172,0.8884138713830121,0.07029855669660481
SCAFFOLD,2,98,86.96043861945464,0.8416576700662919,0.884659901911708,0.06867728857974893
SCAFFOLD,2,99,87.08609744366639,0.8411760574469406,0.8843262701040632,0.0659323863323462
SCAFFOLD,2,100,86.99305035149679,0.841190563171859,0.8849329448844483,0.07454394173624684
SCAFFOLD,2,101,86.53153291361227,0.8429625464313428,0.8778527825992148,0.07326010468497668
SCAFFOLD,2,102,86.55589666465968,0.8314657208386097,0.8826569001123175,0.0684419197163584
SCAFFOLD,2,103,87.68972499377553,0.8410250487122354,0.8875108525593092,0.07038514864411954
SCAFFOLD,2,104,86.09240409759836,0.8277278968303244,0.8766686769746957,0.07597391651702828
SCAFFOLD,2,105,87.3489470080099,0.8505757816199847,0.8905013591121644,0.07178955888531198
SCAFFOLD,2,106,87.4208863435971,0.8500169133960406,0.8934992497363837,0.07032419035948617
SCAFFOLD,2,107,87.340892823679,0.8487321791598246,0.8855219480893262,0.07288330879651733
SCAFFOLD,2,108,87.50396657489384,0.8526401009046175,0.8856127481887747,0.06652217544047796
SCAFFOLD,2,109,87.82580004888162,0.8511088005878931,0.892731812330307,0.06338093341821394
SCAFFOLD,2,110,87.83207998642418,0.8414061502728021,0.8895226533383286,0.06127674063321047
SCAFFOLD,2,111,87.58118388492088,0.8400195732658422,0.8918247790556174,0.0645941330264741
SCAFFOLD,2,112,86.57785625660901,0.8332746849498885,0.8827424978404272,0.06776167009217443
SCAFFOLD,2,113,87.47819444119405,0.8501822388713601,0.8885490662634581,0.07038628898534253
SCAFFOLD,2,114,86.82852931112059,0.8477190761848205,0.8864814327103643,0.07120632357038105
SCAFFOLD,2,115,87.6737403358645,0.8493711540154508,0.8913389304271827,0.06997976932061994
SCAFFOLD,2,116,88.1275227958051,0.8455083931737313,0.8925208167642278,0.06519659600777869
SCAFFOLD,2,117,86.79905159604036,0.83140277847506,0.8849337471140123,0.07019563563134398
SCAFFOLD,2,118,87.33344388483272,0.8423754225095061,0.8870043866624772,0.06517372289625907
SCAFFOLD,2,119,87.32577378989318,0.8526562421977578,0.8920571315331018,0.06366277778485493
SCAFFOLD,2,120,87.01195657358035,0.8406812408849732,0.8857098689974998,0.06902403461592187
SCAFFOLD,2,121,87.02477453763211,0.8358458828687798,0.8867230500615583,0.06543406533658505
SCAFFOLD,2,122,87.75552783934126,0.8511525182127423,0.8883992418482372,0.06628029788211409
SCAFFOLD,2,123,87.28335237133852,0.8493596816736391,0.8907802739586627,0.07277664806226651
SCAFFOLD,2,124,87.38629531654868,0.8366258173135023,0.8869866202913252,0.06580958951898182
SCAFFOLD,2,125,87.53202018159126,0.8431657669190001,0.8920432907448265,0.07008456600715757
SCAFFOLD,2,126,87.39703715318171,0.8424901290908648,0.885637375670037,0.06411169212011193
SCAFFOLD,2,127,87.94205819010138,0.8616065191289748,0.8940339228731325,0.06468841289987154
SCAFFOLD,2,128,87.05255008530378,0.8386133674389905,0.882905550446257,0.07387263521153802
SCAFFOLD,2,129,86.86605793496346,0.8486310177545742,0.8873025493854565,0.06773895645277753
SCAFFOLD,2,130,86.95465086971,0.8467047898660923,0.886706938127585,0.07193233764381371
SCAFFOLD,2,131,87.6500089591493,0.8506365029940444,0.8959387803969381,0.0672492644901062
SCAFFOLD,2,132,87.8945075113434,0.8476115316235092,0.8954957487654255,0.06842760760432384
SCAFFOLD,2,133,87.60086723899438,0.8391380930481394,0.8936481166146966,0.06351899172154368
SCAFFOLD,2,134,87.49291859445313,0.8491726237548232,0.8873035574868695,0.06369091786511305
SCAFFOLD,2,135,87.76520820949666,0.8441318449776185,0.8951482957285553,0.06949487742979843
SCAFFOLD,2,136,87.557650090561,0.8499484180010409,0.8892085576339525,0.07136824753081485
SCAFFOLD,2,137,87.49105382650781,0.8377995013507857,0.8868578468253543,0.07051318129119566
SCAFFOLD,2,138,87.55494886104637,0.8407519888357499,0.8879836959151217,0.06482861518996863
SCAFFOLD,2,139,87.62569763786182,0.8541901495205123,0.8935047187455578,0.06610581905782573
SCAFFOLD,2,140,87.47478514699371,0.8375867149340235,0.8926000116095161,0.07235999059516837
SCAFFOLD,2,141,87.11391366700525,0.836357411463277,0.8853885823450243,0.0716715563633095
SCAFFOLD,2,142,87.6273450304101,0.8545223466942692,0.8869363422519664,0.06335181222595253
SCAFFOLD,2,143,87.19227134653964,0.846449983100845,0.8830636323092093,0.06511956413543961
SCAFFOLD,2,144,88.09623230985757,0.856144849288517,0.8951649892674226,0.06519710243640735
SCAFFOLD,2,145,86.49293620362684,0.833017565077685,0.8829472974464433,0.06801912862444746
SCAFFOLD,2,146,87.93460170875521,0.8518756077473649,0.8897832492862684,0.06482475253337891
SCAFFOLD,2,147,87.67962360083999,0.8476153226360698,0.8927511051277838,0.0707355306306706
SCAFFOLD,2,148,87.69948659205696,0.843693588657255,0.887434978126336,0.06249366970929632
SCAFFOLD,2,149,87.79322893379648,0.8601693943621622,0.8911843379052019,0.06802255837096048
SCAFFOLD,2,150,87.50165851228729,0.847857467492005,0.8870533160398497,0.0644821476964928
SCAFFOLD,2,151,87.04757693934603,0.8330709456080893,0.8849388321233637,0.0656258511974837
SCAFFOLD,2,152,87.75162744097973,0.8430825539942741,0.893216304179287,0.06462980607947053
SCAFFOLD,2,153,87.78712356415012,0.8446961909912147,0.890610471653999,0.06796622960642609
SCAFFOLD,2,154,87.69046247856787,0.8555392762374816,0.8903506510357203,0.0688249367567347
SCAFFOLD,2,155,87.59031666680846,0.839839625172745,0.8880900345478396,0.06344366931385742
SCAFFOLD,2,156,87.11642894240047,0.840510375451626,0.8888131769282434,0.07102191537327535
SCAFFOLD,2,157,87.16625372702491,0.8475278242145052,0.8852908687502347,0.06842858868092871
SCAFFOLD,2,158,87.314037754881,0.8525884889606927,0.8873458961675305,0.06865389939377518
SCAFFOLD,2,159,87.2661954575419,0.8474510171814031,0.8880846820966601,0.06612122113309793
SCAFFOLD,2,160,87.73867350569296,0.8499219674147084,0.8898681332457034,0.06901110180589472
SCAFFOLD,2,161,87.30095373612043,0.847350809116612,0.8914810578597605,0.06373452534259819
SCAFFOLD,2,162,88.17065129866583,0.8583077534015336,0.9016969948871134,0.06162526921606065
SCAFFOLD,2,163,86.89882867718757,0.8400297812977862,0.8887903931132188,0.06560907620559336
SCAFFOLD,2,164,87.43527987781395,0.8523952451853454,0.8882844006573359,0.06662267760110921
SCAFFOLD,2,165,87.9633363239271,0.8476530291059063,0.898053168387093,0.06795377648641161
SCAFFOLD,2,166,87.58052125021611,0.8528367676356573,0.8907526737318077,0.06520354906974027
SCAFFOLD,2,167,87.38175135532377,0.8514003517024955,0.8895801133550907,0.06311334192499618
SCAFFOLD,2,168,87.67983851955381,0.8527273354272644,0.8914063078431924,0.06405807659204765
SCAFFOLD,2,169,87.36806531217464,0.8411412440489825,0.8878686074824202,0.06848301377645931
SCAFFOLD,2,170,87.74889527813097,0.8432831899357073,0.89351675938361,0.06459126826658719
SCAFFOLD,2,171,87.93274270729148,0.8550024854546259,0.8971713120003791,0.06255177237241544
SCAFFOLD,2,172,87.3268417215024,0.8553866102243964,0.8850810958852985,0.0671357884559739
SCAFFOLD,2,173,87.65453106761966,0.8520136344454846,0.8895001690408322,0.06611972011326062
SCAFFOLD,2,174,86.97286375586874,0.8331357534780611,0.8877610387227878,0.0713962786383428
SCAFFOLD,2,175,87.44403356294418,0.8396767061367247,0.8872432875279344,0.0672484669441688
SCAFFOLD,2,176,87.42443561731045,0.8507355763118807,0.8920700324190141,0.06871086043765155
SCAFFOLD,2,177,87.14955475400224,0.8427849909276643,0.8818720717345381,0.07393970967743367
SCAFFOLD,2,178,87.66595510450992,0.8464313890782225,0.888959486783161,0.06247738098688056
SCAFFOLD,2,179,87.63836832919009,0.8411096005989506,0.8870134079089745,0.07179705257498256
SCAFFOLD,2,180,87.37716371865673,0.8452439323658145,0.8858642464381681,0.06858704101507763
SCAFFOLD,2,181,86.66068872631108,0.8294470998012655,0.8860196407537171,0.07079012053372516
SCAFFOLD,2,182,87.81163490955329,0.8533467117430144,0.8938472479129929,0.06819597087831318
SCAFFOLD,2,183,87.57816024537912,0.853111024765967,0.889758177590168,0.06267229640894752
SCAFFOLD,2,184,87.67992489849672,0.8504216042433672,0.8903469167859793,0.07110480425394763
SCAFFOLD,2,185,88.01209515871203,0.8593518122869651,0.8903718057825359,0.06095503057856902
SCAFFOLD,2,186,87.2836775930179,0.8421900999592434,0.884588317298226,0.07015708966206914
SCAFFOLD,2,187,87.34888651513228,0.8372205113766752,0.8851088440893791,0.07223728804420008
SCAFFOLD,2,188,86.73267676995648,0.8311228833236742,0.8841152187590842,0.07155292063311391
SCAFFOLD,2,189,87.58376444710892,0.8409893940820379,0.8897355966517103,0.06543681869656388
SCAFFOLD,2,190,87.33365415931036,0.8476416257740901,0.8862950454641274,0.06844890135956928
SCAFFOLD,2,191,87.0475680938831,0.8501914304403911,0.8871744312617429,0.07152699643150558
SCAFFOLD,2,192,86.95277709982449,0.8328843276845102,0.8834597705693829,0.06954955370720722
SCAFFOLD,2,193,87.06874870425713,0.8339848306377803,0.8854502170279637,0.066789479005644
SCAFFOLD,2,194,87.4483190149207,0.8532024891428923,0.8864914543320197,0.06749405866835805
SCAFFOLD,2,195,87.45596834277502,0.8443049611862034,0.8931425609097384,0.07222525119696427
SCAFFOLD,2,196,87.88890683087371,0.841904526283661,0.8894724822799879,0.07038578830673498
SCAFFOLD,2,197,87.58699904131379,0.8475651809142205,0.8896058795862268,0.0718051639985945
SCAFFOLD,2,198,87.619969660411,0.8544275855880372,0.8940875670117886,0.06621879362664636
SCAFFOLD,2,199,87.84187778659083,0.8542307276489766,0.8938701451650208,0.06578803122662104
SCAFFOLD,2,200,87.88874015504773,0.8437547291755149,0.8894384188681315,0.06898853931365492
DP-FedAvg,2,1,18.378870696738293,0.16578953066002206,0.5,0.41381579881144315
DP-FedAvg,2,2,16.325667744619277,0.14014519965891195,0.5,0.427667831134424
DP-FedAvg,2,3,19.242519909095275,0.18126865518410942,0.5,0.40467411696353717
DP-FedAvg,2,4,17.380659235910436,0.16701024736911088,0.5,0.41995990133144967
DP-FedAvg,2,5,18.29472411965479,0.17592974990944693,0.5,0.4169755702441475
DP-FedAvg,2,6,17.824110735553646,0.1586838131875933,0.5,0.4179236653748663
DP-FedAvg,2,7,19.787060177152775,0.18638257139824302,0.5,0.4057476984613877
DP-FedAvg,2,8,21.225151605180645,0.1908044719975798,0.5,0.4027893052834123
DP-FedAvg,2,9,19.99120748248246,0.18951343924100092,0.5,0.4044073879605162
DP-FedAvg,2,10,22.657299983951276,0.21505571724821737,0.5,0.38915629823650566
DP-FedAvg,2,11,20.85091247357209,0.19211134020321666,0.5,0.403557431994229
DP-FedAvg,2,12,20.718336945536677,0.19716830976049177,0.5,0.40262327363116857
DP-FedAvg,2,13,21.52427160043347,0.19771067386778024,0.5,0.39449666884675466
DP-FedAvg,2,14,21.08782769639901,0.1936922698670875,0.5,0.40319598903159637
DP-FedAvg,2,15,21.809344751569395,0.205925381895426,0.5,0.399920706595739
DP-FedAvg,2,16,23.536263557126013,0.22172065659186335,0.5,0.3825611958339335
DP-FedAvg,2,17,23.927009336036097,0.2251265205676445,0.5,0.38619147894660666
DP-FedAvg,2,18,26.92047671681665,0.2635574771981009,0.5,0.3654484171459796
DP-FedAvg,2,19,22.95948608651807,0.21112827993054678,0.5,0.39253295377652875
DP-FedAvg,2,20,23.285721454620692,0.21527579598782065,0.5,0.38747747032521546
DP-FedAvg,2,21,25.611594209610928,0.24585199999704616,0.5,0.37305762626518935
DP-FedAvg,2,22,27.20131787029986,0.2612275427816428,0.5,0.36804678388786427
DP-FedAvg,2,23,26.670743246155375,0.259106810773227,0.5,0.369908146756437
DP-FedAvg,2,24,28.43956632165352,0.2632256581946044,0.5,0.3621283306408128
DP-FedAvg,2,25,27.292435723982088,0.26738996186359687,0.5,0.37195229698677906
DP-FedAvg,2,26,27.328590749363745,0.26074451636745233,0.5,0.36702457173998637
DP-FedAvg,2,27,27.877368572898103,0.25967034397063815,0.5,0.36335565069070896
DP-FedAvg,2,28,30.30889343795845,0.27961601018552545,0.5,0.3523638816188136
DP-FedAvg,2,29,28.405540707651095,0.2663602187060719,0.5,0.36700772375059565
DP-FedAvg,2,30,28.75500212244676,0.2652744735437796,0.5,0.3571951590268849
DP-FedAvg,2,31,32.17216397005601,0.3141304691104355,0.5,0.3457292570687363
DP-FedAvg,2,32,30.894588685286156,0.2859093255152674,0.5,0.34857915744285434
DP-FedAvg,2,33,30.79020993029389,0.2903588268235077,0.5,0.3540056027623746
DP-FedAvg,2,34,32.33208670506768,0.3083981049218878,0.5,0.34545592058165614
DP-FedAvg,2,35,31.090684195793884,0.2864295748111983,0.5,0.3495987195569795
DP-FedAvg,2,36,34.23654171742759,0.3232688438257432,0.5,0.3339449062876361
DP-FedAvg,2,37,35.8064228569359,0.338499686500032,0.5,0.3275797134133909
DP-FedAvg,2,38,32.49669189196805,0.31330476134674506,0.5,0.3386757058308581
DP-FedAvg,2,39,37.106301336793194,0.34934786648076743,0.5,0.32159713927058897
DP-FedAvg,2,40,35.90724416138823,0.34570106598122474,0.5,0.328731654368078
DP-FedAvg,2,41,35.22138509804583,0.3315608933747154,0.5,0.32752994185056494
DP-FedAvg,2,42,36.991626101842385,0.3600321699772178,0.5,0.3226368163765566
DP-FedAvg,2,43,39.419552570906156,0.3840632689161629,0.5,0.30988307199292914
DP-FedAvg,2,44,37.346619573232616,0.35042176679212306,0.5,0.3138438524821934
DP-FedAvg,2,45,40.637906660269586,0.38052532754692864,0.5,0.3034682191797687
DP-FedAvg,2,46,40.075129637665256,0.37387418915195153,0.5,0.30484704533623674
DP-FedAvg,2,47,39.04617010032127,0.3799086808156347,0.5,0.30722924148107367
DP-FedAvg,2,48,36.40354315822132,0.34043356639481154,0.5,0.3238306884459929
DP-FedAvg,2,49,40.30080956405772,0.3817701853465505,0.5,0.3082462533241677
DP-FedAvg,2,50,41.30244294647356,0.3866175783353753,0.5,0.30067329534257253
DP-FedAvg,2,51,40.5486855867731,0.39689155541680665,0.5,0.3032481720430333
DP-FedAvg,2,52,46.31784275658964,0.4397221461175396,0.5,0.27296639405804074
DP-FedAvg,2,53,40.07348524989207,0.3824766149292215,0.5,0.30057882373049705
DP-FedAvg,2,54,42.420759338565475,0.41316536560842687,0.5,0.2952200659183257
DP-FedAvg,2,55,45.167792592158925,0.4417108685726248,0.5,0.27855325667823155
DP-FedAvg,2,56,45.29434871876871,0.42749313058443617,0.5,0.2825257710136865
DP-FedAvg,2,57,47.24498457538558,0.44705577938665436,0.5,0.27307506039257207
DP-FedAvg,2,58,45.12379446098172,0.4321687542653363,0.5,0.2760949522442056
DP-FedAvg,2,59,46.65329845177481,0.4418498929456033,0.5,0.27601826495763365
DP-FedAvg,2,60,48.199521353735655,0.4662002865789992,0.5,0.2640805580630939
DP-FedAvg,2,61,49.380352267164156,0.47050941742142793,0.5043658010225456,0.25568390181948086
DP-FedAvg,2,62,49.51398128419066,0.47272161180478894,0.5114639010561375,0.25561376292750065
DP-FedAvg,2,63,49.42345909454015,0.4740557257769237,0.5073370234261103,0.2569744754954185
DP-FedAvg,2,64,50.67609379673659,0.4925568843427648,0.5204872032586457,0.25609147261483756
DP-FedAvg,2,65,50.358526750217976,0.4849641601441696,0.5138271637849603,0.25395289464163384
DP-FedAvg,2,66,51.70997389530626,0.4927840731764561,0.5368780990135267,0.24834424116442072
DP-FedAvg,2,67,52.643124561200665,0.5047185136553614,0.5392866501395155,0.23731420893799204
DP-FedAvg,2,68,54.936559361024294,0.5286521086894759,0.5675331390189977,0.23406817588904277
DP-FedAvg,2,69,54.52356194936773,0.5303379175576958,0.5628072356507221,0.22944227976396483
DP-FedAvg,2,70,52.33091396251951,0.503253697631649,0.5413358011433818,0.24667680724289545
DP-FedAvg,2,71,55.32132830136623,0.5279107714311705,0.5698142569431187,0.2303372500923285
DP-FedAvg,2,72,52.57439298547763,0.5056597638247916,0.5406553685305161,0.23866715916065606
DP-FedAvg,2,73,54.13197695055195,0.5202691705368918,0.5567252080243924,0.2369856774102174
DP-FedAvg,2,74,56.17095786091155,0.5379905787428738,0.5744750651367199,0.22802914405279998
DP-FedAvg,2,75,55.76717003908839,0.5358506977504177,0.5731793207151629,0.22505392996218304
DP-FedAvg,2,76,55.78405741662821,0.5434379503501463,0.5701884692293409,0.22385946404001814
DP-FedAvg,2,77,57.64885695961254,0.5567718520191519,0.5874022824076638,0.21883167021286432
DP-FedAvg,2,78,57.4938404825449,0.5471607987827801,0.5855514994645334,0.22084959387042596
DP-FedAvg,2,79,58.238450664989045,0.5691983925554625,0.5971386812645053,0.20977234357169566
DP-FedAvg,2,80,58.533841929478875,0.5618983299819746,0.6012972262743628,0.2171261863545671
DP-FedAvg,2,81,58.68497178605781,0.5699804703608927,0.5983940469725811,0.21230290156363413
DP-FedAvg,2,82,58.28088299833388,0.5681996831390524,0.6020644117140022,0.2152884670512722
DP-FedAvg,2,83,62.58023015134814,0.611639641032512,0.636673524083295,0.1900341272723566
DP-FedAvg,2,84,61.21562408888892,0.5816590375042825,0.6241470687669757,0.19998519536722872
DP-FedAvg,2,85,57.76712510209933,0.5535865572779126,0.5932569591236118,0.21134602743720587
DP-FedAvg,2,86,64.52689096287173,0.6188750051759464,0.6635244420011983,0.1839337349780674
DP-FedAvg,2,87,60.805448010484916,0.5881805432395035,0.625544198733682,0.20304695831678188
DP-FedAvg,2,88,64.81522027158259,0.6322711700676749,0.6675305485453441,0.1837200366737265
DP-FedAvg,2,89,62.38952508756076,0.5925262787060667,0.6391312952415539,0.197369878128726
DP-FedAvg,2,90,65.6394583595071,0.6277515900830408,0.6735798232855142,0.18023904855517464
DP-FedAvg,2,91,65.85381521196342,0.6363117354730886,0.6705193868155425,0.17418011605162426
DP-FedAvg,2,92,64.32469386701757,0.6138447591910303,0.6613606222419313,0.18299392750160726
DP-FedAvg,2,93,63.38489484626798,0.6100143786884797,0.6536598055969564,0.18854403017164933
DP-FedAvg,2,94,63.67049176261314,0.6054248054040032,0.6488513305318576,0.19056542801680576
DP-FedAvg,2,95,64.95778977658229,0.6342019436943162,0.6683592893966462,0.17673833372167422
DP-FedAvg,2,96,65.97734345297827,0.6277453523887211,0.6731809180270277,0.1714929704363542
DP-FedAvg,2,97,63.6379919900237,0.6078240279126237,0.6516537039584496,0.18546830248847695
DP-FedAvg,2,98,66.65240423890837,0.6452634068399193,0.6767761944375472,0.1670354001784922
DP-FedAvg,2,99,67.58749514541053,0.6488315406174323,0.6861514452470093,0.17057663812726115
DP-FedAvg,2,100,67.3226604369867,0.6493300943006867,0.6902803316930987,0.1729827092016082
DP-FedAvg,2,101,67.84008374061442,0.6484853887488978,0.6969108114080145,0.16140030685185508
DP-FedAvg,2,102,65.50533415197823,0.6349269618665768,0.6710888866170313,0.18100062274443524
DP-FedAvg,2,103,68.08609563761284,0.6473240721591276,0.694496883284,0.1678869217142526
DP-FedAvg,2,104,66.87218676441921,0.6497107318010428,0.6876433599541503,0.17193889440832252
DP-FedAvg,2,105,68.94123000415527,0.6691410368734677,0.7072424137809278,0.15997588207507532
DP-FedAvg,2,106,69.6264114016915,0.6706474163821161,0.715559334499267,0.15320622930093836
DP-FedAvg,2,107,68.07607635632243,0.6666816364983768,0.6957036958419675,0.1695383025647313
DP-FedAvg,2,108,66.11238847362924,0.6469740339003898,0.6786497440328667,0.17032411365700073
DP-FedAvg,2,109,69.5244245054638,0.6715125395567907,0.7131500009849647,0.15712826452451098
DP-FedAvg,2,110,66.56061593415664,0.6464451962152902,0.6855667549170857,0.17136407085051736
DP-FedAvg,2,111,66.76889571081749,0.6416789317966942,0.6843786695206707,0.17502709818802295
DP-FedAvg,2,112,70.1492446055465,0.6788223945780303,0.7158196850539505,0.15487375315649357
DP-FedAvg,2,113,69.80558595564692,0.6652577251151053,0.7082406420557548,0.1519083730387811
DP-FedAvg,2,114,72.42327666259823,0.6947274683467103,0.7352258117518289,0.14267856778885518
DP-FedAvg,2,115,68.44577771950081,0.6577392921838064,0.7022466486202634,0.16714040013788872
DP-FedAvg,2,116,68.20116774345003,0.6607893466847687,0.6975891935869393,0.16136097032557314
DP-FedAvg,2,117,70.04211530323066,0.6833561569928372,0.713514193925409,0.15920733557738276
DP-FedAvg,2,118,68.46695717146834,0.6540364785287024,0.6970545782383114,0.16488221798783156
DP-FedAvg,2,119,70.88721656675757,0.6929334286475519,0.719399710571974,0.1553620273302572
DP-FedAvg,2,120,70.95662893803892,0.6912329323327671,0.7289900140076404,0.1543938938760816
DP-FedAvg,2,121,68.51394716330117,0.6620240535200318,0.6999168653114665,0.16140257104771272
DP-FedAvg,2,122,70.64306084233873,0.6739687899360136,0.7175396298941366,0.15247884564481673
DP-FedAvg,2,123,72.19218533284248,0.6932795967988336,0.7349901624036511,0.14685298179579578
DP-FedAvg,2,124,71.79499038912078,0.6865022845958655,0.7304763689994088,0.14401990288180994
DP-FedAvg,2,125,71.54494093563653,0.7009884244176098,0.7262785680261306,0.15082088053963227
